19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
0 0
0 0
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19840 19840
0 0
0 0
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19840 19840
0 0
0 0
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19840 19840
19904 19904
0 0
0 0
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19840 19840
19904 19904
0 0
0 0
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19840 19840
19904 19904
19968 19968
0 0
0 0
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19840 19840
19904 19904
19968 19968
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
17471 17471
16512 16512
17024 17024
17408 17408
17600 17600
17792 17792
17984 17984
18176 18176
18368 18368
18496 18496
18592 18592
18688 18688
18784 18784
18304 18304
0 0
0 0
17471 17471
16512 16512
17024 17024
17408 17408
17600 17600
17792 17792
17984 17984
18176 18176
18368 18368
18496 18496
18592 18592
18688 18688
18784 18784
18304 18304
0 0
0 0
16512 16512
17408 17408
17664 17664
17920 17920
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
18912 18912
0 0
0 0
16512 16512
17408 17408
17664 17664
17920 17920
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
18912 18912
0 0
0 0
17024 17024
17664 17664
17920 17920
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19008 19008
0 0
0 0
17024 17024
17664 17664
17920 17920
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19008 19008
0 0
0 0
17408 17408
17920 17920
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19104 19104
0 0
0 0
17408 17408
17920 17920
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19104 19104
0 0
0 0
17600 17600
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19200 19200
0 0
0 0
17600 17600
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19200 19200
0 0
0 0
17792 17792
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19296 19296
0 0
0 0
17792 17792
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19296 19296
0 0
0 0
17984 17984
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19392 19392
0 0
0 0
17984 17984
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19392 19392
0 0
0 0
18176 18176
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19472 19472
0 0
0 0
18176 18176
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19472 19472
0 0
0 0
18368 18368
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19840 19840
19520 19520
0 0
0 0
18368 18368
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19776 19776
19840 19840
19520 19520
0 0
0 0
17792 17792
18528 18528
18624 18624
18720 18720
18816 18816
18912 18912
19008 19008
19104 19104
19200 19200
19296 19296
19392 19392
19472 19472
19520 19520
18880 18880
0 0
0 0
17792 17792
18528 18528
18624 18624
18720 18720
18816 18816
18912 18912
19008 19008
19104 19104
19200 19200
19296 19296
19392 19392
19472 19472
19520 19520
18880 18880
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
15360 15360
16768 16768
16768 16768
17024 17024
17408 17408
17536 17536
17728 17728
17856 17856
18048 18048
18176 18176
18368 18368
18464 18464
18432 18432
17728 17728
0 0
0 0
15360 15360
16768 16768
16768 16768
17024 17024
17408 17408
17536 17536
17728 17728
17856 17856
18048 18048
18176 18176
18368 18368
18464 18464
18432 18432
17728 17728
0 0
0 0
16768 16768
17152 17152
17600 17600
17856 17856
18048 18048
18304 18304
18496 18496
18624 18624
18720 18720
18848 18848
18976 18976
19104 19104
19040 19040
18496 18496
0 0
0 0
16768 16768
17152 17152
17600 17600
17856 17856
18048 18048
18304 18304
18496 18496
18624 18624
18720 18720
18848 18848
18976 18976
19104 19104
19040 19040
18496 18496
0 0
0 0
16768 16768
17600 17600
17920 17920
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19296 19296
18688 18688
0 0
0 0
16768 16768
17600 17600
17920 17920
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19296 19296
18688 18688
0 0
0 0
17024 17024
17856 17856
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19424 19424
18784 18784
0 0
0 0
17024 17024
17856 17856
18176 18176
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19424 19424
18784 18784
0 0
0 0
17408 17408
18048 18048
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19504 19504
18848 18848
0 0
0 0
17408 17408
18048 18048
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19504 19504
18848 18848
0 0
0 0
17536 17536
18304 18304
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19552 19552
18944 18944
0 0
0 0
17536 17536
18304 18304
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19552 19552
18944 18944
0 0
0 0
17728 17728
18496 18496
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19616 19616
19008 19008
0 0
0 0
17728 17728
18496 18496
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19616 19616
19008 19008
0 0
0 0
17856 17856
18624 18624
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19680 19680
19104 19104
0 0
0 0
17856 17856
18624 18624
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19648 19648
19712 19712
19680 19680
19104 19104
0 0
0 0
17856 17856
18592 18592
18816 18816
18944 18944
19072 19072
19168 19168
19296 19296
19424 19424
19504 19504
19552 19552
19616 19616
19680 19680
19648 19648
18976 18976
0 0
0 0
17856 17856
18592 18592
18816 18816
18944 18944
19072 19072
19168 19168
19296 19296
19424 19424
19504 19504
19552 19552
19616 19616
19680 19680
19648 19648
18976 18976
0 0
0 0
17280 17280
17984 17984
18304 18304
18464 18464
18528 18528
18624 18624
18688 18688
18784 18784
18848 18848
18944 18944
19008 19008
19104 19104
18976 18976
18496 18496
0 0
0 0
17280 17280
17984 17984
18304 18304
18464 18464
18528 18528
18624 18624
18688 18688
18784 18784
18848 18848
18944 18944
19008 19008
19104 19104
18976 18976
18496 18496
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
15360 15360
15872 15872
16512 16512
16768 16768
17024 17024
17408 17408
17472 17472
17664 17664
17792 17792
17920 17920
18112 18112
18176 18176
17984 17984
17408 17408
0 0
0 0
15360 15360
15872 15872
16512 16512
16768 16768
17024 17024
17408 17408
17472 17472
17664 17664
17792 17792
17920 17920
18112 18112
18176 18176
17984 17984
17408 17408
0 0
0 0
15872 15872
16896 16896
17408 17408
17664 17664
17920 17920
18112 18112
18368 18368
18496 18496
18624 18624
18752 18752
18848 18848
18912 18912
18784 18784
18112 18112
0 0
0 0
15872 15872
16896 16896
17408 17408
17664 17664
17920 17920
18112 18112
18368 18368
18496 18496
18624 18624
18752 18752
18848 18848
18912 18912
18784 18784
18112 18112
0 0
0 0
16512 16512
17408 17408
17792 17792
18112 18112
18368 18368
18528 18528
18656 18656
18784 18784
18912 18912
19040 19040
19168 19168
19232 19232
19072 19072
18432 18432
0 0
0 0
16512 16512
17408 17408
17792 17792
18112 18112
18368 18368
18528 18528
18656 18656
18784 18784
18912 18912
19040 19040
19168 19168
19232 19232
19072 19072
18432 18432
0 0
0 0
16768 16768
17664 17664
18112 18112
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19392 19392
19200 19200
18560 18560
0 0
0 0
16768 16768
17664 17664
18112 18112
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19392 19392
19200 19200
18560 18560
0 0
0 0
17024 17024
17920 17920
18368 18368
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19488 19488
19328 19328
18624 18624
0 0
0 0
17024 17024
17920 17920
18368 18368
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19488 19488
19328 19328
18624 18624
0 0
0 0
17408 17408
18112 18112
18528 18528
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19552 19552
19456 19456
18688 18688
0 0
0 0
17408 17408
18112 18112
18528 18528
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19552 19552
19456 19456
18688 18688
0 0
0 0
17472 17472
18368 18368
18656 18656
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19616 19616
19504 19504
18784 18784
0 0
0 0
17472 17472
18368 18368
18656 18656
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19520 19520
19584 19584
19616 19616
19504 19504
18784 18784
0 0
0 0
17600 17600
18464 18464
18752 18752
18912 18912
19040 19040
19136 19136
19264 19264
19392 19392
19488 19488
19552 19552
19616 19616
19648 19648
19552 19552
18784 18784
0 0
0 0
17600 17600
18464 18464
18752 18752
18912 18912
19040 19040
19136 19136
19264 19264
19392 19392
19488 19488
19552 19552
19616 19616
19648 19648
19552 19552
18784 18784
0 0
0 0
17472 17472
18368 18368
18656 18656
18816 18816
18880 18880
19008 19008
19104 19104
19200 19200
19328 19328
19456 19456
19504 19504
19552 19552
19392 19392
18688 18688
0 0
0 0
17472 17472
18368 18368
18656 18656
18816 18816
18880 18880
19008 19008
19104 19104
19200 19200
19328 19328
19456 19456
19504 19504
19552 19552
19392 19392
18688 18688
0 0
0 0
16768 16768
17600 17600
17984 17984
18112 18112
18304 18304
18368 18368
18464 18464
18560 18560
18624 18624
18688 18688
18784 18784
18784 18784
18688 18688
17920 17920
0 0
0 0
16768 16768
17600 17600
17984 17984
18112 18112
18304 18304
18368 18368
18464 18464
18560 18560
18624 18624
18688 18688
18784 18784
18784 18784
18688 18688
17920 17920
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14336 14336
15872 15872
16128 16128
16640 16640
16896 16896
17024 17024
17408 17408
17472 17472
17664 17664
17728 17728
17920 17920
17856 17856
17728 17728
16896 16896
0 0
0 0
14336 14336
15872 15872
16128 16128
16640 16640
16896 16896
17024 17024
17408 17408
17472 17472
17664 17664
17728 17728
17920 17920
17856 17856
17728 17728
16896 16896
0 0
0 0
15872 15872
16640 16640
17280 17280
17536 17536
17728 17728
17984 17984
18112 18112
18368 18368
18496 18496
18624 18624
18688 18688
18752 18752
18560 18560
17792 17792
0 0
0 0
15872 15872
16640 16640
17280 17280
17536 17536
17728 17728
17984 17984
18112 18112
18368 18368
18496 18496
18624 18624
18688 18688
18752 18752
18560 18560
17792 17792
0 0
0 0
16128 16128
17280 17280
17664 17664
17984 17984
18240 18240
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19072 19072
18880 18880
18176 18176
0 0
0 0
16128 16128
17280 17280
17664 17664
17984 17984
18240 18240
18432 18432
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19072 19072
18880 18880
18176 18176
0 0
0 0
16640 16640
17536 17536
17984 17984
18304 18304
18528 18528
18656 18656
18784 18784
18912 18912
19040 19040
19168 19168
19264 19264
19296 19296
19072 19072
18368 18368
0 0
0 0
16640 16640
17536 17536
17984 17984
18304 18304
18528 18528
18656 18656
18784 18784
18912 18912
19040 19040
19168 19168
19264 19264
19296 19296
19072 19072
18368 18368
0 0
0 0
16896 16896
17728 17728
18240 18240
18528 18528
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19424 19424
19424 19424
19168 19168
18496 18496
0 0
0 0
16896 16896
17728 17728
18240 18240
18528 18528
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19424 19424
19424 19424
19168 19168
18496 18496
0 0
0 0
17024 17024
17984 17984
18432 18432
18656 18656
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19504 19504
19504 19504
19264 19264
18528 18528
0 0
0 0
17024 17024
17984 17984
18432 18432
18656 18656
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19504 19504
19504 19504
19264 19264
18528 18528
0 0
0 0
17280 17280
18112 18112
18560 18560
18752 18752
18912 18912
19040 19040
19168 19168
19296 19296
19424 19424
19504 19504
19552 19552
19552 19552
19360 19360
18560 18560
0 0
0 0
17280 17280
18112 18112
18560 18560
18752 18752
18912 18912
19040 19040
19168 19168
19296 19296
19424 19424
19504 19504
19552 19552
19552 19552
19360 19360
18560 18560
0 0
0 0
17408 17408
18176 18176
18592 18592
18816 18816
18912 18912
19040 19040
19168 19168
19296 19296
19424 19424
19504 19504
19552 19552
19552 19552
19328 19328
18592 18592
0 0
0 0
17408 17408
18176 18176
18592 18592
18816 18816
18912 18912
19040 19040
19168 19168
19296 19296
19424 19424
19504 19504
19552 19552
19552 19552
19328 19328
18592 18592
0 0
0 0
17024 17024
17984 17984
18496 18496
18592 18592
18752 18752
18816 18816
18944 18944
19072 19072
19168 19168
19264 19264
19360 19360
19328 19328
19136 19136
18368 18368
0 0
0 0
17024 17024
17984 17984
18496 18496
18592 18592
18752 18752
18816 18816
18944 18944
19072 19072
19168 19168
19264 19264
19360 19360
19328 19328
19136 19136
18368 18368
0 0
0 0
16384 16384
17280 17280
17600 17600
17920 17920
17920 17920
18112 18112
18240 18240
18368 18368
18496 18496
18528 18528
18560 18560
18592 18592
18368 18368
17664 17664
0 0
0 0
16384 16384
17280 17280
17600 17600
17920 17920
17920 17920
18112 18112
18240 18240
18368 18368
18496 18496
18528 18528
18560 18560
18592 18592
18368 18368
17664 17664
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14335 14335
14848 14848
15872 15872
16384 16384
16640 16640
17024 17024
17024 17024
17408 17408
17472 17472
17664 17664
17664 17664
17728 17728
21556 21556
23044 23044
0 0
0 0
14335 14335
14848 14848
15872 15872
16384 16384
16640 16640
17024 17024
17024 17024
17408 17408
17472 17472
17664 17664
17664 17664
17728 17728
21556 21556
23044 23044
0 0
0 0
14848 14848
16384 16384
16896 16896
17408 17408
17664 17664
17792 17792
18048 18048
18176 18176
18432 18432
18528 18528
18624 18624
18592 18592
21604 21604
23052 23052
0 0
0 0
14848 14848
16384 16384
16896 16896
17408 17408
17664 17664
17792 17792
18048 18048
18176 18176
18432 18432
18528 18528
18624 18624
18592 18592
21604 21604
23052 23052
0 0
0 0
15872 15872
16896 16896
17536 17536
17856 17856
18112 18112
18368 18368
18496 18496
18624 18624
18752 18752
18880 18880
18976 18976
18944 18944
21640 21640
23056 23056
0 0
0 0
15872 15872
16896 16896
17536 17536
17856 17856
18112 18112
18368 18368
18496 18496
18624 18624
18752 18752
18880 18880
18976 18976
18944 18944
21640 21640
23056 23056
0 0
0 0
16384 16384
17408 17408
17856 17856
18176 18176
18464 18464
18592 18592
18720 18720
18848 18848
18976 18976
19104 19104
19168 19168
19168 19168
21652 21652
23060 23060
0 0
0 0
16384 16384
17408 17408
17856 17856
18176 18176
18464 18464
18592 18592
18720 18720
18848 18848
18976 18976
19104 19104
19168 19168
19168 19168
21652 21652
23060 23060
0 0
0 0
16640 16640
17664 17664
18112 18112
18464 18464
18624 18624
18784 18784
18912 18912
19040 19040
19168 19168
19264 19264
19328 19328
19264 19264
21668 21668
23060 23060
0 0
0 0
16640 16640
17664 17664
18112 18112
18464 18464
18624 18624
18784 18784
18912 18912
19040 19040
19168 19168
19264 19264
19328 19328
19264 19264
21668 21668
23060 23060
0 0
0 0
16896 16896
17792 17792
18368 18368
18592 18592
18752 18752
18912 18912
19040 19040
19168 19168
19296 19296
19392 19392
19456 19456
19392 19392
21676 21676
23062 23062
0 0
0 0
16896 16896
17792 17792
18368 18368
18592 18592
18752 18752
18912 18912
19040 19040
19168 19168
19296 19296
19392 19392
19456 19456
19392 19392
21676 21676
23062 23062
0 0
0 0
17024 17024
17984 17984
18464 18464
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19488 19488
19472 19472
21684 21684
23064 23064
0 0
0 0
17024 17024
17984 17984
18464 18464
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
19456 19456
19488 19488
19472 19472
21684 21684
23064 23064
0 0
0 0
17024 17024
17984 17984
18528 18528
18656 18656
18816 18816
18912 18912
19040 19040
19168 19168
19264 19264
19392 19392
19472 19472
19456 19456
21680 21680
22568 22568
0 0
0 0
17024 17024
17984 17984
18528 18528
18656 18656
18816 18816
18912 18912
19040 19040
19168 19168
19264 19264
19392 19392
19472 19472
19456 19456
21680 21680
22568 22568
0 0
0 0
16896 16896
17728 17728
18176 18176
18528 18528
18592 18592
18688 18688
18816 18816
18880 18880
19008 19008
19072 19072
19168 19168
19136 19136
18816 18816
21572 21572
0 0
0 0
16896 16896
17728 17728
18176 18176
18528 18528
18592 18592
18688 18688
18816 18816
18880 18880
19008 19008
19072 19072
19168 19168
19136 19136
18816 18816
21572 21572
0 0
0 0
15872 15872
16896 16896
17472 17472
17600 17600
17792 17792
17920 17920
17984 17984
18176 18176
18176 18176
18368 18368
18432 18432
18368 18368
18112 18112
17152 17152
0 0
0 0
15872 15872
16896 16896
17472 17472
17600 17600
17792 17792
17920 17920
17984 17984
18176 18176
18176 18176
18368 18368
18432 18432
18368 18368
18112 18112
17152 17152
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14847 14847
15616 15616
16128 16128
16640 16640
16640 16640
17024 17024
17152 17152
17472 17472
17472 17472
17600 17600
21788 21788
22288 22288
21768 21768
0 0
0 0
0 0
14847 14847
15616 15616
16128 16128
16640 16640
16640 16640
17024 17024
17152 17152
17472 17472
17472 17472
17600 17600
21788 21788
22288 22288
21768 21768
0 0
0 0
14847 14847
15872 15872
16768 16768
17280 17280
17472 17472
17728 17728
17856 17856
18112 18112
18240 18240
18464 18464
21600 21600
22552 22552
23168 23168
23418 23418
0 0
0 0
14847 14847
15872 15872
16768 16768
17280 17280
17472 17472
17728 17728
17856 17856
18112 18112
18240 18240
18464 18464
21600 21600
22552 22552
23168 23168
23418 23418
0 0
0 0
15616 15616
16768 16768
17408 17408
17728 17728
17984 17984
18176 18176
18432 18432
18560 18560
18688 18688
18784 18784
21632 21632
23058 23058
23544 23544
23544 23544
0 0
0 0
15616 15616
16768 16768
17408 17408
17728 17728
17984 17984
18176 18176
18432 18432
18560 18560
18688 18688
18784 18784
21632 21632
23058 23058
23544 23544
23544 23544
0 0
0 0
16128 16128
17280 17280
17728 17728
18048 18048
18368 18368
18528 18528
18656 18656
18784 18784
18912 18912
19008 19008
21660 21660
23060 23060
23544 23544
23544 23544
0 0
0 0
16128 16128
17280 17280
17728 17728
18048 18048
18368 18368
18528 18528
18656 18656
18784 18784
18912 18912
19008 19008
21660 21660
23060 23060
23544 23544
23544 23544
0 0
0 0
16640 16640
17472 17472
17984 17984
18368 18368
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
21672 21672
23064 23064
23544 23544
23544 23544
0 0
0 0
16640 16640
17472 17472
17984 17984
18368 18368
18560 18560
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
21672 21672
23064 23064
23544 23544
23544 23544
0 0
0 0
16640 16640
17728 17728
18176 18176
18528 18528
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
21684 21684
23066 23066
23544 23544
23544 23544
0 0
0 0
16640 16640
17728 17728
18176 18176
18528 18528
18688 18688
18816 18816
18944 18944
19072 19072
19200 19200
19328 19328
21684 21684
23066 23066
23544 23544
23544 23544
0 0
0 0
16896 16896
17792 17792
18368 18368
18592 18592
18784 18784
18880 18880
19008 19008
19136 19136
19264 19264
19360 19360
21692 21692
23066 23066
23544 23544
23544 23544
0 0
0 0
16896 16896
17792 17792
18368 18368
18592 18592
18784 18784
18880 18880
19008 19008
19136 19136
19264 19264
19360 19360
21692 21692
23066 23066
23544 23544
23544 23544
0 0
0 0
16896 16896
