0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
16384 16896 17408 15360 16384 16896 0 0 15360
16896 17408 17664 16384 16896 17408 15360 16384 16896
17408 17664 17920 16896 17408 17664 16384 16896 17408
17664 17920 18176 17408 17664 17920 16896 17408 17664
17920 18176 18432 17664 17920 18176 17408 17664 17920
18176 18432 18560 17920 18176 18432 17664 17920 18176
18432 18560 18688 18176 18432 18560 17920 18176 18432
18560 18688 18816 18432 18560 18688 18176 18432 18560
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
16896 17408 17664 16384 16896 17408 15360 16384 16896
17408 17664 17920 16896 17408 17664 16384 16896 17408
17664 17920 18176 17408 17664 17920 16896 17408 17664
17920 18176 18432 17664 17920 18176 17408 17664 17920
18176 18432 18560 17920 18176 18432 17664 17920 18176
18432 18560 18688 18176 18432 18560 17920 18176 18432
18560 18688 18816 18432 18560 18688 18176 18432 18560
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
19456 19520 19584 19328 19456 19520 19200 19328 19456
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
17408 17664 17920 16896 17408 17664 16384 16896 17408
17664 17920 18176 17408 17664 17920 16896 17408 17664
17920 18176 18432 17664 17920 18176 17408 17664 17920
18176 18432 18560 17920 18176 18432 17664 17920 18176
18432 18560 18688 18176 18432 18560 17920 18176 18432
18560 18688 18816 18432 18560 18688 18176 18432 18560
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
19456 19520 19584 19328 19456 19520 19200 19328 19456
19520 19584 19648 19456 19520 19584 19328 19456 19520
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
17664 17920 18176 17408 17664 17920 16896 17408 17664
17920 18176 18432 17664 17920 18176 17408 17664 17920
18176 18432 18560 17920 18176 18432 17664 17920 18176
18432 18560 18688 18176 18432 18560 17920 18176 18432
18560 18688 18816 18432 18560 18688 18176 18432 18560
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
19456 19520 19584 19328 19456 19520 19200 19328 19456
19520 19584 19648 19456 19520 19584 19328 19456 19520
19584 19648 19712 19520 19584 19648 19456 19520 19584
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
17920 18176 18432 17664 17920 18176 17408 17664 17920
18176 18432 18560 17920 18176 18432 17664 17920 18176
18432 18560 18688 18176 18432 18560 17920 18176 18432
18560 18688 18816 18432 18560 18688 18176 18432 18560
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
19456 19520 19584 19328 19456 19520 19200 19328 19456
19520 19584 19648 19456 19520 19584 19328 19456 19520
19584 19648 19712 19520 19584 19648 19456 19520 19584
19648 19712 19776 19584 19648 19712 19520 19584 19648
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
18176 18432 18560 17920 18176 18432 17664 17920 18176
18432 18560 18688 18176 18432 18560 17920 18176 18432
18560 18688 18816 18432 18560 18688 18176 18432 18560
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
19456 19520 19584 19328 19456 19520 19200 19328 19456
19520 19584 19648 19456 19520 19584 19328 19456 19520
19584 19648 19712 19520 19584 19648 19456 19520 19584
19648 19712 19776 19584 19648 19712 19520 19584 19648
19712 19776 19840 19648 19712 19776 19584 19648 19712
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
18432 18560 18688 18176 18432 18560 17920 18176 18432
18560 18688 18816 18432 18560 18688 18176 18432 18560
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
19456 19520 19584 19328 19456 19520 19200 19328 19456
19520 19584 19648 19456 19520 19584 19328 19456 19520
19584 19648 19712 19520 19584 19648 19456 19520 19584
19648 19712 19776 19584 19648 19712 19520 19584 19648
19712 19776 19840 19648 19712 19776 19584 19648 19712
19776 19840 19904 19712 19776 19840 19648 19712 19776
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
18560 18688 18816 18432 18560 18688 18176 18432 18560
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
19456 19520 19584 19328 19456 19520 19200 19328 19456
19520 19584 19648 19456 19520 19584 19328 19456 19520
19584 19648 19712 19520 19584 19648 19456 19520 19584
19648 19712 19776 19584 19648 19712 19520 19584 19648
19712 19776 19840 19648 19712 19776 19584 19648 19712
19776 19840 19904 19712 19776 19840 19648 19712 19776
19840 19904 19968 19776 19840 19904 19712 19776 19840
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
19456 19520 19584 19328 19456 19520 19200 19328 19456
19520 19584 19648 19456 19520 19584 19328 19456 19520
19584 19648 19712 19520 19584 19648 19456 19520 19584
19648 19712 19776 19584 19648 19712 19520 19584 19648
19712 19776 19840 19648 19712 19776 19584 19648 19712
19776 19840 19904 19712 19776 19840 19648 19712 19776
19840 19904 19968 19776 19840 19904 19712 19776 19840
19904 19968 20032 19840 19904 19968 19776 19840 19904
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
19456 19520 19584 19328 19456 19520 19200 19328 19456
19520 19584 19648 19456 19520 19584 19328 19456 19520
19584 19648 19712 19520 19584 19648 19456 19520 19584
19648 19712 19776 19584 19648 19712 19520 19584 19648
19712 19776 19840 19648 19712 19776 19584 19648 19712
19776 19840 19904 19712 19776 19840 19648 19712 19776
19840 19904 19968 19776 19840 19904 19712 19776 19840
19904 19968 20032 19840 19904 19968 19776 19840 19904
19968 20032 20096 19904 19968 20032 19840 19904 19968
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 16896 17408 0 15360 16896 18688 18816 0
0 17408 17664 0 16896 17408 0 15360 16896
0 17664 17920 0 17408 17664 0 16896 17408
0 17920 18176 0 17664 17920 0 17408 17664
0 18176 18432 0 17920 18176 0 17664 17920
0 18432 18560 0 18176 18432 0 17920 18176
0 18560 18688 0 18432 18560 0 18176 18432
0 18688 18816 0 18560 18688 0 18432 18560
0 18816 18944 0 18688 18816 0 18560 18688
0 18944 19072 0 18816 18944 0 18688 18816
0 19072 19200 0 18944 19072 0 18816 18944
0 19200 19328 0 19072 19200 0 18944 19072
0 19328 19456 0 19200 19328 0 19072 19200
0 0 0 0 19328 19456 0 19200 19328
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
16896 17408 17664 15360 16896 17408 0 0 0
17408 17664 17920 16896 17408 17664 15360 16896 17408
17664 17920 18176 17408 17664 17920 16896 17408 17664
17920 18176 18432 17664 17920 18176 17408 17664 17920
18176 18432 18560 17920 18176 18432 17664 17920 18176
18432 18560 18688 18176 18432 18560 17920 18176 18432
18560 18688 18816 18432 18560 18688 18176 18432 18560
18688 18816 18944 18560 18688 18816 18432 18560 18688
18816 18944 19072 18688 18816 18944 18560 18688 18816
18944 19072 19200 18816 18944 19072 18688 18816 18944
19072 19200 19328 18944 19072 19200 18816 18944 19072
19200 19328 19456 19072 19200 19328 18944 19072 19200
19328 19456 19520 19200 19328 19456 19072 19200 19328
